tru_x, tru_y, ukf_x,ukf_y,error
-54.49427795410156, -55.62240219116211, -52.72272265507438,-54.261800867397,1.5330546153268028
-55.02692413330078, -55.5921516418457, -53.57126623586817,-54.6266964189325,1.5331312816668565
-55.02692413330078, -55.5921516418457, -54.174396400033956,-55.01226239196267,1.5329511970330199
-56.0689697265625, -55.53265380859375, -54.6460165383655,-55.017405003278206,1.532944174786347
-56.85942840576172, -55.48765563964844, -55.469461158372226,-55.02770573504481,1.5329194962789285
-57.31884002685547, -55.461326599121094, -55.834761815231765,-54.247197704978255,1.5330572698254517
-57.75893783569336, -55.4362678527832, -56.38748450538458,-54.25735996911295,1.533155927642004
-58.48492431640625, -55.39487075805664, -56.762720537205915,-54.23947515011218,1.5333495227731053
-59.02508544921875, -55.36397933959961, -57.58489980646189,-54.682341683480026,1.5333709975724477
-59.44614791870117, -55.34001922607422, -58.108023944515146,-54.66886071354427,1.5333579871452072
-59.852386474609375, -55.31690216064453, -58.417911225186806,-54.052803046548455,1.533493402583674
-60.58448028564453, -55.27525329589844, -59.196837510800485,-54.40504965049826,1.5335307405197651
-60.58448028564453, -55.27525329589844, -59.957819015778746,-54.782249247146005,1.5332676287210885
-61.76573944091797, -55.207698822021484, -60.38010219780341,-54.79528586104465,1.5332363466727486
-62.309505462646484, -55.176551818847656, -61.121675636641555,-55.249218659569486,1.5331137802948462
-62.912410736083984, -55.14189147949219, -61.44376995911723,-53.96168456009315,1.5332390840963552
-63.5748405456543, -55.10388946533203, -62.06172627816597,-54.30824421304872,1.533302007852272
-64.0165786743164, -55.078857421875, -62.91832958127925,-54.680037558753504,1.5331718327899815
-64.0165786743164, -55.078857421875, -63.45163195801815,-54.669424848969754,1.5328738793601642
-65.20818328857422, -55.01045227050781, -64.0035806238694,-54.73906610208141,1.5327676122847527
-65.84071350097656, -54.97410583496094, -64.26252459004195,-53.87514207699899,1.5329067267749457
-66.43402862548828, -54.94013595581055, -64.9150328957519,-53.83594445809984,1.5330296388408322
-66.9638671875, -54.90964126586914, -65.48826298816824,-54.23575658093417,1.5330613941714963
-66.9638671875, -54.90964126586914, -66.15811249497301,-54.212121194886635,1.5328950239321866
-67.82290649414062, -54.8603401184082, -67.02382454733728,-54.66337632178503,1.5326423917526966
-68.38903045654297, -54.827781677246094, -66.96856062916261,-53.51093058996921,1.5327862274224011
-69.26681518554688, -54.77791976928711, -67.86796675773677,-53.89257327859077,1.5328298597715726
-69.8360595703125, -54.7454833984375, -68.17058529446366,-53.87419566483643,1.5329531387022313
-70.44606018066406, -54.71084213256836, -68.8140223580364,-53.84391317633954,1.5330650965449157
-71.01812744140625, -54.67826843261719, -69.56951079549823,-54.31564763346178,1.533050975056057
-71.01812744140625, -54.67826843261719, -69.61481397474242,-53.264727980278764,1.5332138936143878
-72.02482604980469, -54.62088394165039, -70.14062527441624,-53.211141879347615,1.5335049811344261
-72.44083404541016, -54.597293853759766, -70.99433510554171,-53.62614380273522,1.5335790624848697
-72.7889633178711, -54.57756805419922, -71.87072677911723,-54.042659660841096,1.5334120171898407
-73.76876068115234, -54.52189254760742, -72.09107283859451,-54.045230006868756,1.5334867250586703
-74.29203033447266, -54.49216842651367, -72.44482608935726,-53.038176499341645,1.5337764493756278
-75.13774871826172, -54.44411087036133, -73.27715022285075,-52.97089793670196,1.5340739141683126
-75.60638427734375, -54.41749572753906, -74.16087472515501,-53.30518520085858,1.5341765919422348
-76.16452026367188, -54.385711669921875, -74.66762146137306,-53.276303099818506,1.534293099667253
-76.16452026367188, -54.385711669921875, -75.46298980230094,-53.73064356778476,1.5340897472380117
-77.30587768554688, -54.32075500488281, -75.62370598031127,-52.83262615515909,1.5343416390947155
-77.8744888305664, -54.28837585449219, -76.27676293634936,-52.75062806093996,1.53458330116312
-78.40989685058594, -54.25802230834961, -76.98351041411304,-53.16061684520571,1.5346770439962156
-78.98006439208984, -54.22561264038086, -77.6429466143543,-53.11446557938648,1.5347491068983747
-79.23390197753906, -54.21118927001953, -78.18115121777923,-53.590133332819846,1.534638697579457
-79.88825225830078, -54.17399597167969, -78.3400522649612,-52.712621918411,1.5348486364555465
-79.88825225830078, -54.17399597167969, -79.29010641351661,-53.04220979733804,1.5347586914452942
-80.96102142333984, -54.11281204223633, -79.51521456335962,-53.03437329430599,1.534853628351535
-81.34078979492188, -54.091121673583984, -80.25836863264816,-53.43573981424057,1.5347585388172724
-81.88159942626953, -54.06037521362305, -80.92393719444817,-53.8810100014212,1.5345608513409574
-82.64764404296875, -54.01677703857422, -80.86094556255324,-52.76099711036126,1.5347898027021563
-82.86105346679688, -54.00463104248047, -81.140076728031,-53.11274240225362,1.5349320539500868
-82.90310668945312, -54.002220153808594, -81.44221453302904,-53.52548750648593,1.5349326806906523
-82.90420532226562, -54.00215148925781, -81.77131382072513,-53.975381517600574,1.5347911784225716
-82.90847778320312, -54.00189208984375, -81.74209332370263,-54.066143930527836,1.5346620804083675
-82.90847778320312, -54.00189208984375, -81.4426371474244,-52.79602131490378,1.5347900091963458
-82.91337585449219, -54.001609802246094, -81.63084583266759,-53.186665833069405,1.5347846450040117
-82.91410064697266, -54.00155258178711, -81.63791678597832,-53.212447883416715,1.534772565902138
-82.91402435302734, -54.00156021118164, -81.95972711688569,-53.66804265486026,1.5345883628872123
-82.91364288330078, -54.001590728759766, -81.95183310233521,-53.71100879912083,1.5344021267985914
-82.91364288330078, -54.001590728759766, -81.3342081560155,-52.575581989729486,1.534610677277523
-82.91364288330078, -54.001590728759766, -81.66807428588477,-52.95609662404381,1.5346428447880307
-82.91364288330078, -54.001590728759766, -81.69571350342603,-52.977589510364076,1.534662704777317
-82.91364288330078, -54.001590728759766, -82.08015465404927,-53.41477564901735,1.5344818264184004
-82.91364288330078, -54.001590728759766, -82.42922618754685,-53.88580781282219,1.5341181701497673
-82.91364288330078, -54.001590728759766, -81.60958678130831,-52.761899578338735,1.5342111755796166
-82.91364288330078, -54.001590728759766, -81.92839372358522,-53.09869266612768,1.5341418136553524
-82.91364288330078, -54.001590728759766, -81.92780196902068,-53.07225817249108,1.5340789604098586
-82.91364288330078, -54.001590728759766, -81.91835017710166,-53.07272808484892,1.5340184540857833
-82.91364288330078, -54.001590728759766, -82.3148153762737,-53.602289387428236,1.5337332452189172
-82.91364288330078, -54.001590728759766, -81.52066461979034,-52.59732504845675,1.533888788993174
-82.91364288330078, -54.001590728759766, -81.87435013954097,-52.97848198502574,1.5338623606376949
-82.91364288330078, -54.001590728759766, -81.87943859809509,-52.957530808025226,1.5338398654930847
-82.91364288330078, -54.001590728759766, -82.26041617299818,-53.4251283249332,1.5336080971306316
-82.91364288330078, -54.001590728759766, -82.2494254168668,-53.447732684246276,1.533374261191767
-82.91364288330078, -54.001590728759766, -82.25103405437467,-53.48263526359437,1.5331324821293888
-82.91364288330078, -54.001590728759766, -82.04075511762161,-53.21041832218257,1.5330084267851818
-82.91364288330078, -54.001590728759766, -82.04279400444035,-53.21256268442983,1.5328834274470815
-82.91364288330078, -54.001590728759766, -82.41721552701095,-53.67966516739759,1.5325547922994687
-82.91364288330078, -54.001590728759766, -82.41329617280168,-53.7103564850739,1.5322219402561739
-82.91364288330078, -54.001590728759766, -81.81064909700507,-52.89777792566457,1.5322317888504997
-82.91364288330078, -54.001590728759766, -81.80929200999115,-52.88844813813681,1.5322442706085586
-82.91364288330078, -54.001590728759766, -82.16781951640309,-53.30350236940054,1.5320662069025606
-82.91364288330078, -54.001590728759766, -82.1665015506503,-53.31547495231714,1.5318857669782893
-82.91364288330078, -54.001590728759766, -82.55017521102157,-53.787653402694524,1.531498962100776
-82.91364288330078, -54.001590728759766, -81.61416275779624,-52.64869458851434,1.5316189184139386
-82.91364288330078, -54.001590728759766, -81.59930734755471,-52.619972822256386,1.5317495944654953
-82.91364288330078, -54.001590728759766, -81.96067321179429,-53.033329605708495,1.531689312097957
-82.91364288330078, -54.001590728759766, -81.96738271923678,-52.997484692879226,1.5316364360694459
-82.91364288330078, -54.001590728759766, -82.39832518638683,-53.469939214448125,1.531361226567369
-82.91364288330078, -54.001590728759766, -82.17640221856007,-53.27635577264528,1.5311883475850296
-82.91364288330078, -54.001590728759766, -82.16849459276831,-53.28323219795613,1.5310158903779152
-82.91364288330078, -54.001590728759766, -82.5116156134112,-53.70463949311096,1.530657582537069
-82.91364288330078, -54.001590728759766, -82.50683993273326,-53.71203593879315,1.530299358357066
-82.91364288330078, -54.001590728759766, -82.92051839025672,-54.247367595453625,1.5298533769887577
-82.91364288330078, -54.001590728759766, -81.81652140779629,-52.88918385537679,1.529864677400864
-82.91364288330078, -54.001590728759766, -82.13597989582799,-53.24713135846391,1.529709796647065
-82.91364288330078, -54.001590728759766, -82.48896187091496,-53.63133925175976,1.529374627881227
-82.91364288330078, -54.001590728759766, -82.47645159187398,-53.65057630513428,1.5290387375388628
-82.91364288330078, -54.001590728759766, -82.48271643997644,-53.67148155779779,1.5286968990997605
-82.91364288330078, -54.001590728759766, -81.79215376372272,-52.838553856939455,1.5287270356376625
-82.91364288330078, -54.001590728759766, -81.7972602514619,-52.832378517407484,1.5287574700842268
-82.91364288330078, -54.001590728759766, -82.16218280745822,-53.218596365547135,1.5286039017903015
-82.91364288330078, -54.001590728759766, -82.1450341084922,-53.21703317590038,1.528454960440721
-82.91364288330078, -54.001590728759766, -82.54917472945573,-53.68523826590669,1.5280930776274406
-82.91364288330078, -54.001590728759766, -82.10419613976696,-53.17772727128992,1.5279640138539046
-82.91364288330078, -54.001590728759766, -82.10654034026746,-53.18478478290468,1.5278327321076746
-82.91364288330078, -54.001590728759766, -82.44254165259078,-53.5779891255024,1.5275236096237335
-82.91364288330078, -54.001590728759766, -82.46307930606424,-53.621966419495365,1.5271993688234449
-82.91364288330078, -54.001590728759766, -82.86203900943933,-54.09396265233882,1.5267083876740477
-82.91364288330078, -54.001590728759766, -81.74696041167049,-52.80566096375487,1.526758124810899
-82.91364288330078, -54.001590728759766, -81.73580657711494,-52.769092192565004,1.526819582943968
-82.91364288330078, -54.001590728759766, -82.11052490127675,-53.22901920043972,1.5266772677269569
-82.91364288330078, -54.001590728759766, -82.49246126946554,-53.67662806044227,1.5263341477484618
-82.91364288330078, -54.001590728759766, -82.47240348546067,-53.66533354380952,1.525999122939542
-82.91364288330078, -54.001590728759766, -81.55655002024524,-52.6069289815341,1.5261438890743788
-82.91364288330078, -54.001590728759766, -81.91317676094698,-52.97526138961569,1.5261118882490072
-82.91364288330078, -54.001590728759766, -81.91841698149815,-52.96103827022888,1.5260821802074422
-82.91364288330078, -54.001590728759766, -82.27565645009449,-53.35925951432425,1.5258684213656115
-82.91364288330078, -54.001590728759766, -82.67058085132058,-53.83873065130088,1.525443881167284
-82.91364288330078, -54.001590728759766, -81.66930500607107,-52.69730463672409,1.5255392713542273
-82.91364288330078, -54.001590728759766, -81.63983236206933,-52.64801780781916,1.5256538765441383
-82.91364288330078, -54.001590728759766, -82.00884030621704,-53.03787934233854,1.5255838082780897
-82.91364288330078, -54.001590728759766, -82.02189648862283,-53.03397721669287,1.5255117134662348
-82.91364288330078, -54.001590728759766, -82.43212708637715,-53.51080476729763,1.5252237549442456
-82.91364288330078, -54.001590728759766, -81.59310458367756,-52.609686369196005,1.5253589066413278
-82.91364288330078, -54.001590728759766, -81.95334230399267,-52.96860625261882,1.5253194297216779
-82.91364288330078, -54.001590728759766, -81.95282026176055,-52.97435070128801,1.5252786598708301
-82.91364288330078, -54.001590728759766, -82.18545902154139,-53.24835994048949,1.5251147578106994
-82.91364288330078, -54.001590728759766, -82.58499999104193,-53.69730484814072,1.5247452088376607
-82.91364288330078, -54.001590728759766, -81.66788036768767,-52.660797306044955,1.5248499619373133
-82.91364288330078, -54.001590728759766, -81.66389454052572,-52.619325700861,1.5249660476210798
-82.91364288330078, -54.001590728759766, -82.03391894049257,-53.00833164473565,1.524898146299224
-82.91364288330078, -54.001590728759766, -82.39736664628568,-53.45169411087801,1.5246341430942616
-82.91364288330078, -54.001590728759766, -82.38606729228552,-53.45532193842214,1.5243720895123019
-82.91364288330078, -54.001590728759766, -82.14238444261841,-53.22310648719187,1.5242253840626825
-82.91364288330078, -54.001590728759766, -82.151260906245,-53.21228546308029,1.5240793020421306
-82.91364288330078, -54.001590728759766, -82.51069562798644,-53.606979487003,1.5237508417352346
-82.91364288330078, -54.001590728759766, -82.53404568415135,-53.634128435049206,1.5234104072883685
-82.91364288330078, -54.001590728759766, -82.50908652170212,-53.64539267911415,1.523073863667168
-82.91364288330078, -54.001590728759766, -81.80605054183634,-52.82354052780425,1.5231059508840954
-82.91364288330078, -54.001590728759766, -81.81003869352921,-52.79082648591534,1.5231452925172024
-82.91364288330078, -54.001590728759766, -82.15434560107006,-53.18969531075936,1.5230047454149513
-82.91364288330078, -54.001590728759766, -82.15854349482723,-53.18954746767375,1.5228633537290195
-82.91364288330078, -54.001590728759766, -82.57072784175396,-53.65786622034285,1.5225093142975057
-82.91364288330078, -54.001590728759766, -81.66381729263095,-52.6543885049211,1.5226168397485276
-82.91364288330078, -54.001590728759766, -81.66652961425619,-52.615864357727546,1.5227333678023174
-82.91364288330078, -54.001590728759766, -82.03052075962694,-52.977585768313695,1.522675230619574
-82.91364288330078, -54.001590728759766, -82.0418191897723,-52.99117305449729,1.5226111111727296
-82.91364288330078, -54.001590728759766, -82.47012096338841,-53.470247518368936,1.5223281517501566
-82.91364288330078, -54.001590728759766, -82.18940379599175,-53.21039321379768,1.5221749817319803
-82.91364288330078, -54.001590728759766, -82.18345888197669,-53.20858692989119,1.5220237379627668
-82.91364288330078, -54.001590728759766, -82.50958305443636,-53.606817182778315,1.5216979636005017
-82.91364288330078, -54.001590728759766, -82.49417672549319,-53.66403853921669,1.5213634006454217
-82.91364288330078, -54.001590728759766, -82.89770759446806,-54.15393231226744,1.5208980296759846
-82.91364288330078, -54.001590728759766, -81.79076731971874,-52.80266208594255,1.5209394258011624
-82.91364288330078, -54.001590728759766, -82.11260560405665,-53.141282470446654,1.520822007938851
-82.91364288330078, -54.001590728759766, -82.10054862720766,-53.129266217762954,1.5207104499132762
-82.91364288330078, -54.001590728759766, -82.0962286687659,-53.141525498950266,1.5205969410757958
-82.91364288330078, -54.001590728759766, -82.49266288143983,-53.615881717969394,1.5202744837940732
-82.91364288330078, -54.001590728759766, -81.61582198676838,-52.57921881236518,1.520412028777197
-82.91364288330078, -54.001590728759766, -81.97108979401867,-52.96574073603053,1.520371338196713
-82.91364288330078, -54.001590728759766, -81.9754813961758,-52.946221730907126,1.5203346020546136
-82.91364288330078, -54.001590728759766, -81.97987472771597,-52.936122492774004,1.5202994725308103
-82.91364288330078, -54.001590728759766, -82.39441950707382,-53.376253083817204,1.5200596414180327
-82.91364288330078, -54.001590728759766, -81.55098608483472,-52.488247120162065,1.520234622509349
-82.91364288330078, -54.001590728759766, -81.87765875467403,-52.858097277107156,1.5202423334128246
-82.91364288330078, -54.001590728759766, -82.12753760012937,-53.11686949387782,1.520128302430378
-82.91364288330078, -54.001590728759766, -82.14192831376567,-53.11619535833597,1.5200113015496006
-82.91364288330078, -54.001590728759766, -82.50718003089113,-53.59272591930688,1.5196920172581765
-82.91364288330078, -54.001590728759766, -81.58874025144061,-52.61071675303034,1.5198277474842057
-82.91364288330078, -54.001590728759766, -81.93805180396333,-52.97479887131751,1.5197927571568806
-82.91364288330078, -54.001590728759766, -81.94302953315025,-52.97955254232671,1.51975546634931
-82.91364288330078, -54.001590728759766, -82.29914153016864,-53.396187608847306,1.5195333883666566
-82.91364288330078, -54.001590728759766, -82.29943397706361,-53.412963582779625,1.5193074398790536
-82.91364288330078, -54.001590728759766, -82.06661872187878,-53.15092966311499,1.5191997533039494
-82.91364288330078, -54.001590728759766, -82.06658203747044,-53.155870916882314,1.5190909677889022
-82.91364288330078, -54.001590728759766, -82.06075066837214,-53.15030163040497,1.5189849764721213
-82.91364288330078, -54.001590728759766, -82.44561582630098,-53.600075172880516,1.5186805468411544
-82.91364288330078, -54.001590728759766, -82.83033618941283,-54.093303152437535,1.518210131767795
-82.91364288330078, -54.001590728759766, -81.79457451625385,-52.8461813066523,1.5182405747259113
-82.91364288330078, -54.001590728759766, -82.11950644605805,-53.20604744538177,1.5181077244312797
-82.91364288330078, -54.001590728759766, -82.11657317979974,-53.22343113599783,1.517971547830885
-82.91364288330078, -54.001590728759766, -82.49552261521588,-53.659276751629925,1.5176422793424402
-82.91364288330078, -54.001590728759766, -82.49093591623381,-53.68752425360679,1.517308598708433
-82.91364288330078, -54.001590728759766, -81.80648277684385,-52.90184251176318,1.5173231460134373
-82.91364288330078, -54.001590728759766, -81.82015596883927,-52.90069800827871,1.5173347026793127
-82.91364288330078, -54.001590728759766, -82.1626835634515,-53.2863753079925,1.5171731538868054
-82.91364288330078, -54.001590728759766, -82.14521032178867,-53.30054241635174,1.5170127633787365
-82.91364288330078, -54.001590728759766, -82.16273386081149,-53.288906585219614,1.5168508328880381
-82.91364288330078, -54.001590728759766, -81.98644835351627,-53.097484753155484,1.516776295618612
-82.91364288330078, -54.001590728759766, -82.29785629392664,-53.47481860673745,1.516539004009337
-82.91364288330078, -54.001590728759766, -82.29605479988162,-53.49608715634627,1.5162977520892125
-82.91364288330078, -54.001590728759766, -82.6555819049434,-53.90785675743056,1.5158809206729353
-82.91364288330078, -54.001590728759766, -82.69048417495569,-53.95789259326721,1.5154485434744795
-82.91364288330078, -54.001590728759766, -83.09327705781915,-54.46151245943707,1.51510580913107
-82.91364288330078, -54.001590728759766, -81.90704531057726,-53.00328193064499,1.5150731428657405
-82.91364288330078, -54.001590728759766, -82.26575415762085,-53.414743656346396,1.514858286407806
-82.91364288330078, -54.001590728759766, -82.26956276054192,-53.42705474457968,1.5146398666531866
-82.91364288330078, -54.001590728759766, -82.63257158945139,-53.86345068704427,1.5142373686216277
-82.91364288330078, -54.001590728759766, -81.68638873454705,-52.70788290496194,1.5143274460383362
-82.91364288330078, -54.001590728759766, -81.69125808828765,-52.659545264188665,1.5144282065328492
-82.91364288330078, -54.001590728759766, -82.06590205011544,-53.10427774813859,1.5143345013637945
-82.91364288330078, -54.001590728759766, -82.06009250936926,-53.08885658997766,1.5142459494032598
-82.91364288330078, -54.001590728759766, -82.46468106458995,-53.55310519231239,1.5139517504904016
-82.91364288330078, -54.001590728759766, -81.62636948059601,-52.59613738252365,1.5140827857642947
-82.91364288330078, -54.001590728759766, -81.97693537427949,-52.978172153336935,1.5140404365618088
-82.91364288330078, -54.001590728759766, -81.94575135142537,-52.93109713982886,1.5140167614085862
-82.91364288330078, -54.001590728759766, -82.32934081255512,-53.37122974086355,1.5137981565280652
-82.91364288330078, -54.001590728759766, -82.34150742358113,-53.367593599999054,1.513577851822718
-82.91364288330078, -54.001590728759766, -82.10564948035497,-53.1566733835163,1.5134628645508612
-82.91364288330078, -54.001590728759766, -82.44785937568412,-53.549499891741746,1.5131744576517083
-82.91364288330078, -54.001590728759766, -82.45512739274993,-53.56144719809557,1.5128817312367941
-82.91364288330078, -54.001590728759766, -82.82374167460486,-53.9803342560239,1.5124080727745683
-82.91364288330078, -54.001590728759766, -82.82162647763455,-54.00788611995097,1.511934680585938
-82.91364288330078, -54.001590728759766, -82.3898986180439,-53.531786834035266,1.5116653185616287
-82.91364288330078, -54.001590728759766, -82.39811351541131,-53.52942811148384,1.511394636104129
-82.91364288330078, -54.001590728759766, -82.76908934863823,-53.98064078541927,1.510939980470608
-82.91364288330078, -54.001590728759766, -83.13522496406318,-54.43471497461429,1.51059895961855
-82.91364288330078, -54.001590728759766, -83.16152027123837,-54.48375162101665,1.5102766791118665
-82.91364288330078, -54.001590728759766, -82.62808254517809,-53.85824466335791,1.50988055235278
-82.91364288330078, -54.001590728759766, -82.63989219872421,-53.893836093903744,1.5094762670547355
-82.91364288330078, -54.001590728759766, -82.98996565283937,-54.301001306111594,1.5090771676336243
-82.91364288330078, -54.001590728759766, -82.98159387031338,-54.34993328479138,1.5086935953811527
-82.91364288330078, -54.001590728759766, -83.34054774239779,-54.804186579594145,1.508494384810087
-82.91357421875, -54.001590728759766, -82.02187405023672,-53.11008161780306,1.5084121612950472
-82.91325378417969, -54.001609802246094, -82.37627023241546,-53.48391357115256,1.5081590018521815
-82.9203109741211, -54.00120162963867, -82.45275148395086,-53.474078381729875,1.5078923068092225
-82.95925903320312, -53.99895477294922, -82.88264842156669,-53.937089376242625,1.507424681914628
-82.95925903320312, -53.99895477294922, -82.95481274044141,-53.96527802199125,1.5069359735629713
-83.03555297851562, -53.99467468261719, -82.13254502871818,-52.95770279655714,1.5068922413615011
-83.15403747558594, -53.987850189208984, -82.20927435351533,-52.9333549594308,1.5068620539823314
-83.38917541503906, -53.97447204589844, -82.68622132626443,-53.29056524473716,1.5066877296516925
-83.52879333496094, -53.96654510498047, -82.88530549840522,-53.26550451570425,1.5065038634831802
-83.72594451904297, -53.95532989501953, -83.07203927553489,-53.222994536272665,1.5063301164188398
-83.94886779785156, -53.942626953125, -83.0908516803111,-53.058590940231284,1.5062392935642528
-83.94886779785156, -53.942626953125, -83.10735651420455,-53.03039450490552,1.5061515545428361
-84.21760559082031, -53.927215576171875, -83.74469116272712,-53.41855829694988,1.5058830743794631
-84.71212768554688, -53.89899444580078, -84.06136905955327,-53.39469041840531,1.5056573497423344
-85.1501235961914, -53.87390899658203, -84.60218195305796,-53.353349754188145,1.5054094604627777
-85.53118133544922, -53.85215377807617, -84.19679398676624,-52.308074590703775,1.505586382929749
-85.9120101928711, -53.83041000366211, -84.8935124070026,-52.64935418372709,1.5056042139973815
-86.33258819580078, -53.80638885498047, -85.49244989937274,-53.0457955032905,1.5054812551661976
-86.69607543945312, -53.78427505493164, -85.9526858950612,-53.00073681288465,1.505340810433613
-87.1545181274414, -53.757568359375, -86.70663593038702,-53.45515950873289,1.50502235343782
-87.1545181274414, -53.757568359375, -87.25570392794907,-53.44184790784493,1.504635192909038
-88.05162811279297, -53.7049446105957, -87.39702820983443,-53.06708467128099,1.5044403870313674
-88.99595642089844, -53.64936065673828, -88.06485324065773,-53.02561528784581,1.5043138716224929
-89.50716400146484, -53.61942672729492, -88.84175505253704,-53.44263611494402,1.5040449791141712
-90.14993286132812, -53.58164978027344, -89.46371072701017,-53.52054351916735,1.5037764099077051
-90.67345428466797, -53.55096435546875, -89.6804343971841,-53.06431979295825,1.5036453416756919
-90.67345428466797, -53.55096435546875, -90.05447597388073,-53.05038040281657,1.5034123548479887
-91.49073028564453, -53.50249481201172, -90.64579695252155,-53.423262800363794,1.5031968274492684
-92.18630981445312, -53.459632873535156, -91.08374604048947,-53.422992048566556,1.5030651971792885
-92.59083557128906, -53.41605758666992, -91.88532700643657,-53.856821559743715,1.502844410771929
-93.2239990234375, -53.3099365234375, -91.81225728937996,-52.26945947710681,1.502926915378069
-93.2239990234375, -53.3099365234375, -92.59439452344256,-53.12656804787116,1.5026484264324933
-93.98184204101562, -53.17707061767578, -93.18159243281887,-53.497617379614105,1.5024379147204516
-94.74913787841797, -53.02714538574219, -93.77122554939045,-53.34295702107475,1.5022819373164025
-95.41456604003906, -52.88795471191406, -94.70356709722073,-53.91480708645018,1.5021987503748446
-96.16020965576172, -52.71967315673828, -94.57348951911072,-51.94296104792431,1.5022855612263835
-96.16020965576172, -52.71967315673828, -95.33428091393048,-52.15551765998314,1.502120785798503
-97.31104278564453, -52.40655517578125, -95.86841237982532,-51.91332885925445,1.5021281661977062
-97.66529083251953, -52.28940200805664, -96.57833052340736,-52.29332130579385,1.50199200326195
-98.20015716552734, -52.10415267944336, -97.07268386237492,-52.31910697342256,1.5018758685316138
-98.7221450805664, -51.91686248779297, -97.10331321542778,-50.746605665229396,1.5020383241242763
-99.25312042236328, -51.71346664428711, -97.7845659648774,-50.94851545876023,1.5020887175025188
-99.79765319824219, -51.49298095703125, -98.35516757508668,-50.83822328809486,1.5021155903192591
-100.30284118652344, -51.28742218017578, -99.03713353107568,-51.23966855656182,1.5020384759080265
-100.86089324951172, -51.075843811035156, -99.43859778574227,-51.10183908639589,1.5020124512028472
-101.34828186035156, -50.89244842529297, -100.0454290592745,-50.56476233249561,1.5019605589702947
-102.14238739013672, -50.595428466796875, -100.58475147801424,-50.36372714699298,1.5019843777702158
-102.14238739013672, -50.595428466796875, -101.36762179986899,-50.6195362984075,1.5017466917646258
-103.08978271484375, -50.34061813354492, -101.71760092868301,-50.464707656347414,1.5017061669260223
-103.62789916992188, -50.22297668457031, -102.31615769348346,-50.26489125656463,1.501644305747839
-103.89411926269531, -50.17089080810547, -103.09348132145759,-50.812364864614565,1.5014888907960104
-104.63896179199219, -50.03607177734375, -103.21169373880112,-48.87198215948908,1.5016000284088706
-105.0760498046875, -49.95952606201172, -103.75873890897397,-49.149051579135865,1.501614741549293
-105.81426239013672, -49.84183883666992, -104.26293454758603,-49.11939290590855,1.5016831765435845
-106.34986877441406, -49.77066421508789, -105.03831450208382,-49.41956524824112,1.5016362114880042
-107.17052459716797, -49.68480682373047, -105.13094586097583,-48.29172745556266,1.5019520279428276
-107.49046325683594, -49.65403366088867, -105.90469935362282,-48.54952530062416,1.5020924112610174
-108.02362823486328, -49.606361389160156, -106.54004803719543,-48.45011257183097,1.5022158936380776
-108.4576644897461, -49.571659088134766, -107.20289982677907,-48.867626845800935,1.50219522463875
-109.21688842773438, -49.51557922363281, -107.98570828210902,-49.23333817444026,1.5021173489962083
-109.8072738647461, -49.47306442260742, -108.16680406281219,-48.10610962094404,1.5023235455451938
-109.8072738647461, -49.47306442260742, -108.73544450323747,-48.083528543926136,1.5024057601886869
-110.97296905517578, -49.39613723754883, -109.44586563663533,-48.517339996581846,1.5024902069754804
-111.46315002441406, -49.37696838378906, -110.13597476119432,-48.413637455412214,1.502534920383598
-112.12560272216797, -49.34935760498047, -110.7362122807009,-48.872712425208555,1.502523974362551
-112.12560272216797, -49.34935760498047, -111.00586802805873,-47.89210437892088,1.5026329615021548
-113.29029846191406, -49.30634307861328, -111.66817377950208,-48.250103168151924,1.502773704497732
-113.59693908691406, -49.29581832885742, -112.42503844482253,-48.60594997396703,1.5027272797962228
-113.59693908691406, -49.29581832885742, -112.88230666965528,-48.58883847935113,1.5025657075189893
-114.73258209228516, -49.25772476196289, -113.61453721253802,-49.027953263868945,1.5024484495288615
-115.47637176513672, -49.234619140625, -113.78932399031335,-47.95891695957295,1.5026472900009689
-116.00869750976562, -49.21929931640625, -114.60693973795443,-48.333851092113086,1.5026976944462374
-116.7447509765625, -49.202659606933594, -115.10535935181109,-48.28502545989268,1.5028196667242009
-117.17770385742188, -49.19288635253906, -115.803358819315,-48.77112651392482,1.502798520312715
-117.88456726074219, -49.17814254760742, -116.57984101611753,-49.23497200831481,1.5027347163540021
-118.35796356201172, -49.16850662231445, -116.6026920512183,-48.02368084007855,1.5029268358425822
-118.9489517211914, -49.15695571899414, -117.33963612093919,-48.385619594983126,1.5030180861446443
-119.54257202148438, -49.14580154418945, -118.00117531602821,-48.3965391507611,1.5030863622506476
-120.11991882324219, -49.135223388671875, -118.56009935754763,-48.40923565910199,1.503156743048622
-120.66473388671875, -49.12546920776367, -119.37931647220927,-48.91310338301634,1.5030919162580296
-121.22261810302734, -49.11541748046875, -119.4418534394009,-47.87999626313339,1.5033068156471292
-121.88072204589844, -49.1070442199707, -120.14367509488322,-47.87567811720496,1.5035092468000777
-122.46154022216797, -49.09895706176758, -121.07461727529659,-48.316520999908725,1.5035379885369342
-122.98776245117188, -49.091835021972656, -121.4553272779559,-48.339308048962366,1.503603824964745
-122.98776245117188, -49.091835021972656, -121.90079497571233,-48.525283908397824,1.5035140519290886
-124.13003540039062, -49.07686233520508, -122.42770279625019,-47.83790352563552,1.5037084784098242
-124.13003540039062, -49.07686233520508, -122.76386047201096,-47.850532176055324,1.5038157223690154
